C02818V03389,Agricultural Product,TLIST(M1),Month,STATISTIC,Statistic Label,UNIT,VALUE
2622,Compound feeding stuffs for cattle excluding calves,201101,2011M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,131.259
2622,Compound feeding stuffs for cattle excluding calves,201101,2011M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201102,2011M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,133.783
2622,Compound feeding stuffs for cattle excluding calves,201102,2011M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201103,2011M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.803
2622,Compound feeding stuffs for cattle excluding calves,201103,2011M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201104,2011M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.945
2622,Compound feeding stuffs for cattle excluding calves,201104,2011M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201105,2011M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,135.883
2622,Compound feeding stuffs for cattle excluding calves,201105,2011M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201106,2011M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,136.613
2622,Compound feeding stuffs for cattle excluding calves,201106,2011M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201107,2011M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,136.914
2622,Compound feeding stuffs for cattle excluding calves,201107,2011M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201108,2011M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,136.865
2622,Compound feeding stuffs for cattle excluding calves,201108,2011M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201109,2011M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,135.799
2622,Compound feeding stuffs for cattle excluding calves,201109,2011M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201110,2011M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.593
2622,Compound feeding stuffs for cattle excluding calves,201110,2011M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201111,2011M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.289
2622,Compound feeding stuffs for cattle excluding calves,201111,2011M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201112,2011M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,133.486
2622,Compound feeding stuffs for cattle excluding calves,201112,2011M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201201,2012M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,133.09
2622,Compound feeding stuffs for cattle excluding calves,201201,2012M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201202,2012M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,132.945
2622,Compound feeding stuffs for cattle excluding calves,201202,2012M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201203,2012M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,133.71
2622,Compound feeding stuffs for cattle excluding calves,201203,2012M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201204,2012M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,134.705
2622,Compound feeding stuffs for cattle excluding calves,201204,2012M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201205,2012M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,137.55
2622,Compound feeding stuffs for cattle excluding calves,201205,2012M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201206,2012M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,140.134
2622,Compound feeding stuffs for cattle excluding calves,201206,2012M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201207,2012M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,143.231
2622,Compound feeding stuffs for cattle excluding calves,201207,2012M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201208,2012M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,149.065
2622,Compound feeding stuffs for cattle excluding calves,201208,2012M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201209,2012M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,153.145
2622,Compound feeding stuffs for cattle excluding calves,201209,2012M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201210,2012M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,155.208
2622,Compound feeding stuffs for cattle excluding calves,201210,2012M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201211,2012M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,156.004
2622,Compound feeding stuffs for cattle excluding calves,201211,2012M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201212,2012M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,157.233
2622,Compound feeding stuffs for cattle excluding calves,201212,2012M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201301,2013M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,163.719
2622,Compound feeding stuffs for cattle excluding calves,201301,2013M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201302,2013M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,164.416
2622,Compound feeding stuffs for cattle excluding calves,201302,2013M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201303,2013M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,164.563
2622,Compound feeding stuffs for cattle excluding calves,201303,2013M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201304,2013M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,164.563
2622,Compound feeding stuffs for cattle excluding calves,201304,2013M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201305,2013M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,164.545
2622,Compound feeding stuffs for cattle excluding calves,201305,2013M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201306,2013M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,164.276
2622,Compound feeding stuffs for cattle excluding calves,201306,2013M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201307,2013M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,162.34
2622,Compound feeding stuffs for cattle excluding calves,201307,2013M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201308,2013M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,158.436
2622,Compound feeding stuffs for cattle excluding calves,201308,2013M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201309,2013M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,154.291
2622,Compound feeding stuffs for cattle excluding calves,201309,2013M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201310,2013M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,149.464
2622,Compound feeding stuffs for cattle excluding calves,201310,2013M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2622,Compound feeding stuffs for cattle excluding calves,201311,2013M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,147.759
2622,Compound feeding stuffs for cattle excluding calves,201311,2013M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200001,2000M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,89.615
2623,Compound feeding stuffs for pigs,200001,2000M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200002,2000M02,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,90.371
2623,Compound feeding stuffs for pigs,200002,2000M02,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200003,2000M03,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,90.473
2623,Compound feeding stuffs for pigs,200003,2000M03,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200004,2000M04,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,90.473
2623,Compound feeding stuffs for pigs,200004,2000M04,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200005,2000M05,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,90.545
2623,Compound feeding stuffs for pigs,200005,2000M05,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200006,2000M06,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,91.25
2623,Compound feeding stuffs for pigs,200006,2000M06,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200007,2000M07,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,91.484
2623,Compound feeding stuffs for pigs,200007,2000M07,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200008,2000M08,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,91.738
2623,Compound feeding stuffs for pigs,200008,2000M08,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200009,2000M09,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,92.092
2623,Compound feeding stuffs for pigs,200009,2000M09,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200010,2000M10,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,92.342
2623,Compound feeding stuffs for pigs,200010,2000M10,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200011,2000M11,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,92.614
2623,Compound feeding stuffs for pigs,200011,2000M11,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200012,2000M12,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,93.199
2623,Compound feeding stuffs for pigs,200012,2000M12,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
2623,Compound feeding stuffs for pigs,200101,2001M01,AHM02C1,Agricultural Input and Output Price Indices,Base 2005=100,93.884
2623,Compound feeding stuffs for pigs,200101,2001M01,AHM02S1,Agricultural Input and Output Price Indices (Seasonally Adjusted),Base 2005=100,
